order_id,product,quantity_ordered,price_each,order_date,purchase_address,month_name
186450,Apple Airpods Headphones,1,150.0,2019-04-16 19:14:00,"759 Adams St, Atlanta, GA 30301",April
186451,Wired Headphones,1,11.989999771118164,2019-04-19 11:45:00,"322 Lake St, Seattle, WA 98101",April
186452,Lightning Charging Cable,1,14.949999809265137,2019-04-21 18:05:00,"655 Spruce St, New York City, NY 10001",April
186453,USB-C Charging Cable,1,11.949999809265137,2019-08-04 18:58:00,"919 Dogwood St, Portland, OR 97035",August
186454,27in FHD Monitor,1,149.99000549316406,2019-03-04 01:52:00,"940 Madison St, Seattle, WA 98101",March
186455,iPhone,1,700.0,2019-08-04 10:27:00,"131 11th St, Los Angeles, CA 90001",August
186456,Lightning Charging Cable,1,14.949999809265137,2019-04-22 07:51:00,"798 Wilson St, San Francisco, CA 94016",April
186457,Lightning Charging Cable,1,14.949999809265137,2019-04-18 13:40:00,"991 Hickory St, Los Angeles, CA 90001",April
186458,Lightning Charging Cable,1,14.949999809265137,2019-04-30 11:58:00,"205 North St, Seattle, WA 98101",April
186459,Lightning Charging Cable,1,14.949999809265137,2019-04-24 20:27:00,"481 8th St, Seattle, WA 98101",April
186460,iPhone,1,700.0,2019-04-22 08:47:00,"951 Cedar St, Atlanta, GA 30301",April
186461,Flatscreen TV,1,300.0,2019-04-30 07:50:00,"891 Lakeview St, Los Angeles, CA 90001",April
186462,AAA Batteries (4-pack),1,2.990000009536743,2019-02-04 15:41:00,"571 Dogwood St, New York City, NY 10001",February
186463,Wired Headphones,1,11.989999771118164,2019-04-21 12:24:00,"452 8th St, Dallas, TX 75001",April
186464,AAA Batteries (4-pack),1,2.990000009536743,2019-04-21 21:29:00,"970 10th St, San Francisco, CA 94016",April
186465,AA Batteries (4-pack),1,3.839999914169312,2019-04-18 12:09:00,"655 2nd St, Portland, OR 97035",April
186466,USB-C Charging Cable,1,11.949999809265137,2019-04-24 13:37:00,"603 9th St, Portland, ME 04101",April
186467,Flatscreen TV,1,300.0,2019-04-16 05:49:00,"911 Hickory St, Portland, OR 97035",April
186468,iPhone,1,700.0,2019-08-04 13:57:00,"887 Willow St, Los Angeles, CA 90001",August
186469,Bose SoundSport Headphones,1,99.98999786376952,2019-04-26 21:50:00,"361 12th St, Los Angeles, CA 90001",April
186470,Wired Headphones,2,11.989999771118164,2019-06-04 09:48:00,"344 Meadow St, Boston, MA 02215",June
186471,Lightning Charging Cable,2,14.949999809265137,2019-04-29 01:51:00,"883 Church St, Atlanta, GA 30301",April
186472,USB-C Charging Cable,1,11.949999809265137,2019-04-20 13:47:00,"775 West St, Austin, TX 73301",April
186473,Apple Airpods Headphones,1,150.0,2019-04-27 23:11:00,"901 12th St, San Francisco, CA 94016",April
186474,Wired Headphones,1,11.989999771118164,2019-07-04 07:31:00,"845 5th St, San Francisco, CA 94016",July
186475,AA Batteries (4-pack),2,3.839999914169312,2019-04-17 12:45:00,"525 10th St, Dallas, TX 75001",April
186476,Wired Headphones,2,11.989999771118164,2019-04-15 08:27:00,"984 West St, New York City, NY 10001",April
186477,Google Phone,1,600.0,2019-04-14 11:33:00,"312 10th St, New York City, NY 10001",April
186478,AAA Batteries (4-pack),2,2.990000009536743,2019-04-20 01:40:00,"309 13th St, New York City, NY 10001",April
186479,AAA Batteries (4-pack),3,2.990000009536743,2019-06-04 21:13:00,"412 5th St, San Francisco, CA 94016",June
186480,Wired Headphones,1,11.989999771118164,2019-04-27 12:28:00,"662 Jefferson St, Austin, TX 73301",April
186481,Lightning Charging Cable,1,14.949999809265137,2019-04-18 05:55:00,"64 10th St, Los Angeles, CA 90001",April
186482,Lightning Charging Cable,1,14.949999809265137,2019-05-04 22:23:00,"12 6th St, Austin, TX 73301",May
186483,USB-C Charging Cable,1,11.949999809265137,2019-06-04 19:55:00,"677 Madison St, Boston, MA 02215",June
186484,Macbook Pro Laptop,1,1700.0,2019-04-24 16:42:00,"184 10th St, San Francisco, CA 94016",April
186485,USB-C Charging Cable,1,11.949999809265137,2019-08-04 09:29:00,"962 Church St, Dallas, TX 75001",August
186486,Wired Headphones,1,11.989999771118164,2019-04-16 10:42:00,"635 Jefferson St, Austin, TX 73301",April
186487,AA Batteries (4-pack),1,3.839999914169312,2019-04-16 03:15:00,"431 Madison St, Portland, OR 97035",April
186487,34in Ultrawide Monitor,1,379.989990234375,2019-04-16 03:15:00,"431 Madison St, Portland, OR 97035",April
186488,Bose SoundSport Headphones,1,99.98999786376952,2019-10-04 22:14:00,"814 Johnson St, Dallas, TX 75001",October
186489,iPhone,1,700.0,2019-12-04 12:30:00,"281 Cherry St, San Francisco, CA 94016",December
186490,AAA Batteries (4-pack),1,2.990000009536743,2019-04-23 11:58:00,"917 Center St, Portland, OR 97035",April
186491,AA Batteries (4-pack),1,3.839999914169312,2019-04-16 22:06:00,"905 11th St, Atlanta, GA 30301",April
186492,Macbook Pro Laptop,1,1700.0,2019-07-04 23:34:00,"606 7th St, New York City, NY 10001",July
186493,Bose SoundSport Headphones,1,99.98999786376952,2019-04-30 17:43:00,"791 12th St, Austin, TX 73301",April
186494,AA Batteries (4-pack),1,3.839999914169312,2019-04-18 15:37:00,"434 Jefferson St, Los Angeles, CA 90001",April
186495,AAA Batteries (4-pack),3,2.990000009536743,2019-04-30 07:52:00,"709 Jackson St, New York City, NY 10001",April
186496,Lightning Charging Cable,1,14.949999809265137,2019-06-04 22:16:00,"340 14th St, New York City, NY 10001",June
186497,Lightning Charging Cable,1,14.949999809265137,2019-04-14 21:44:00,"339 10th St, Los Angeles, CA 90001",April
186498,AA Batteries (4-pack),2,3.839999914169312,2019-08-04 12:58:00,"317 Pine St, Austin, TX 73301",August
186499,AAA Batteries (4-pack),1,2.990000009536743,2019-12-04 11:18:00,"509 10th St, Los Angeles, CA 90001",December
186500,Lightning Charging Cable,1,14.949999809265137,2019-10-04 19:10:00,"301 Walnut St, Austin, TX 73301",October
186501,Macbook Pro Laptop,1,1700.0,2019-09-04 06:03:00,"475 Lake St, Atlanta, GA 30301",September
186502,Lightning Charging Cable,1,14.949999809265137,2019-05-04 17:31:00,"540 Adams St, Atlanta, GA 30301",May
186503,20in Monitor,1,109.98999786376952,2019-04-23 22:58:00,"953 Center St, San Francisco, CA 94016",April
186504,Wired Headphones,1,11.989999771118164,2019-04-28 09:01:00,"276 Maple St, Austin, TX 73301",April
186505,27in FHD Monitor,1,149.99000549316406,2019-06-04 14:07:00,"473 Adams St, Dallas, TX 75001",June
186506,Bose SoundSport Headphones,1,99.98999786376952,2019-08-04 09:32:00,"460 7th St, San Francisco, CA 94016",August
186507,AA Batteries (4-pack),1,3.839999914169312,2019-04-26 05:43:00,"619 Ridge St, New York City, NY 10001",April
186508,Wired Headphones,1,11.989999771118164,2019-03-04 16:40:00,"898 11th St, Austin, TX 73301",March
186509,LG Washing Machine,1,600.0,2019-04-27 11:49:00,"428 Dogwood St, Los Angeles, CA 90001",April
186510,Google Phone,1,600.0,2019-04-25 23:15:00,"785 Center St, Seattle, WA 98101",April
186511,Wired Headphones,1,11.989999771118164,2019-04-20 00:54:00,"889 7th St, Los Angeles, CA 90001",April
186512,AAA Batteries (4-pack),1,2.990000009536743,2019-12-04 23:35:00,"555 1st St, San Francisco, CA 94016",December
186513,AA Batteries (4-pack),1,3.839999914169312,2019-04-24 08:22:00,"261 Meadow St, Portland, ME 04101",April
186514,AA Batteries (4-pack),1,3.839999914169312,2019-04-27 10:36:00,"862 Meadow St, Seattle, WA 98101",April
186515,Lightning Charging Cable,1,14.949999809265137,2019-04-30 20:07:00,"888 North St, New York City, NY 10001",April
186516,Google Phone,1,600.0,2019-04-23 04:36:00,"687 Willow St, Seattle, WA 98101",April
186517,AAA Batteries (4-pack),1,2.990000009536743,2019-04-20 10:19:00,"702 Lakeview St, Dallas, TX 75001",April
186518,USB-C Charging Cable,1,11.949999809265137,2019-04-18 17:10:00,"526 Wilson St, Dallas, TX 75001",April
186519,34in Ultrawide Monitor,1,379.989990234375,2019-04-29 20:18:00,"933 Cherry St, Los Angeles, CA 90001",April
186520,AA Batteries (4-pack),1,3.839999914169312,2019-02-04 23:49:00,"234 10th St, Boston, MA 02215",February
186521,Bose SoundSport Headphones,1,99.98999786376952,2019-04-28 18:41:00,"686 5th St, San Francisco, CA 94016",April
186522,USB-C Charging Cable,1,11.949999809265137,2019-04-17 19:34:00,"495 Lake St, Atlanta, GA 30301",April
186523,Flatscreen TV,1,300.0,2019-02-04 12:37:00,"493 Lakeview St, Boston, MA 02215",February
186524,Lightning Charging Cable,1,14.949999809265137,2019-04-22 11:29:00,"630 7th St, Austin, TX 73301",April
186525,AAA Batteries (4-pack),1,2.990000009536743,2019-07-04 16:57:00,"468 Willow St, Boston, MA 02215",July
186526,Lightning Charging Cable,1,14.949999809265137,2019-04-20 14:39:00,"433 Forest St, Portland, OR 97035",April
186527,Apple Airpods Headphones,1,150.0,2019-04-14 11:54:00,"726 Forest St, Los Angeles, CA 90001",April
186528,AAA Batteries (4-pack),1,2.990000009536743,2019-08-04 17:41:00,"494 Pine St, Atlanta, GA 30301",August
186529,USB-C Charging Cable,1,11.949999809265137,2019-04-18 15:42:00,"994 Willow St, Boston, MA 02215",April
186530,USB-C Charging Cable,1,11.949999809265137,2019-04-27 16:49:00,"647 Lincoln St, San Francisco, CA 94016",April
186531,Macbook Pro Laptop,1,1700.0,2019-09-04 07:38:00,"659 11th St, New York City, NY 10001",September
186532,Google Phone,1,600.0,2019-04-27 10:22:00,"860 Elm St, San Francisco, CA 94016",April
186532,USB-C Charging Cable,1,11.949999809265137,2019-04-27 10:22:00,"860 Elm St, San Francisco, CA 94016",April
186533,Google Phone,1,600.0,2019-04-18 00:14:00,"733 Main St, Austin, TX 73301",April
186533,USB-C Charging Cable,1,11.949999809265137,2019-04-18 00:14:00,"733 Main St, Austin, TX 73301",April
186534,Macbook Pro Laptop,1,1700.0,2019-05-04 10:36:00,"689 4th St, San Francisco, CA 94016",May
186535,Apple Airpods Headphones,1,150.0,2019-02-04 21:15:00,"147 8th St, New York City, NY 10001",February
186536,Lightning Charging Cable,1,14.949999809265137,2019-04-14 22:42:00,"682 West St, Los Angeles, CA 90001",April
186537,Lightning Charging Cable,1,14.949999809265137,2019-10-04 07:53:00,"682 12th St, New York City, NY 10001",October
186538,27in FHD Monitor,1,149.99000549316406,2019-04-21 21:52:00,"55 13th St, Seattle, WA 98101",April
186539,AAA Batteries (4-pack),1,2.990000009536743,2019-04-04 01:31:00,"103 Forest St, Dallas, TX 75001",April
186540,Apple Airpods Headphones,1,150.0,2019-04-14 21:31:00,"628 West St, Los Angeles, CA 90001",April
186541,ThinkPad Laptop,1,999.989990234375,2019-04-28 20:42:00,"957 Lakeview St, Los Angeles, CA 90001",April
186542,AA Batteries (4-pack),1,3.839999914169312,2019-05-04 15:48:00,"478 Highland St, Los Angeles, CA 90001",May
186543,Bose SoundSport Headphones,1,99.98999786376952,2019-04-18 19:14:00,"71 13th St, Austin, TX 73301",April
186544,34in Ultrawide Monitor,1,379.989990234375,2019-04-04 17:56:00,"440 Madison St, San Francisco, CA 94016",April
186545,Bose SoundSport Headphones,1,99.98999786376952,2019-04-18 07:16:00,"405 10th St, New York City, NY 10001",April
186546,Lightning Charging Cable,1,14.949999809265137,2019-04-28 23:07:00,"364 Elm St, San Francisco, CA 94016",April
186547,USB-C Charging Cable,1,11.949999809265137,2019-04-29 18:56:00,"559 Walnut St, Austin, TX 73301",April
186548,Lightning Charging Cable,1,14.949999809265137,2019-04-28 15:46:00,"651 5th St, Boston, MA 02215",April
186549,AA Batteries (4-pack),1,3.839999914169312,2019-07-04 18:05:00,"193 River St, New York City, NY 10001",July
186550,USB-C Charging Cable,1,11.949999809265137,2019-04-14 21:01:00,"291 Washington St, Atlanta, GA 30301",April
186551,27in FHD Monitor,1,149.99000549316406,2019-11-04 19:31:00,"712 Elm St, Seattle, WA 98101",November
186552,Vareebadd Phone,1,400.0,2019-04-30 14:37:00,"164 Elm St, San Francisco, CA 94016",April
186552,Wired Headphones,1,11.989999771118164,2019-04-30 14:37:00,"164 Elm St, San Francisco, CA 94016",April
186553,27in FHD Monitor,1,149.99000549316406,2019-04-15 16:01:00,"214 Cedar St, New York City, NY 10001",April
186554,27in FHD Monitor,1,149.99000549316406,2019-04-16 11:48:00,"299 6th St, Atlanta, GA 30301",April
186555,34in Ultrawide Monitor,1,379.989990234375,2019-04-30 14:03:00,"79 West St, San Francisco, CA 94016",April
186556,AAA Batteries (4-pack),1,2.990000009536743,2019-04-20 17:55:00,"443 Hickory St, Austin, TX 73301",April
186557,Macbook Pro Laptop,1,1700.0,2019-04-18 20:35:00,"755 Willow St, Portland, OR 97035",April
186558,iPhone,1,700.0,2019-04-29 21:32:00,"167 Center St, Dallas, TX 75001",April
186559,Apple Airpods Headphones,1,150.0,2019-04-20 18:22:00,"592 Ridge St, Los Angeles, CA 90001",April
186560,34in Ultrawide Monitor,1,379.989990234375,2019-09-04 01:00:00,"968 4th St, San Francisco, CA 94016",September
186561,Google Phone,1,600.0,2019-03-04 06:48:00,"671 Dogwood St, San Francisco, CA 94016",March
186562,34in Ultrawide Monitor,1,379.989990234375,2019-01-04 18:08:00,"754 Pine St, Atlanta, GA 30301",January
186563,AAA Batteries (4-pack),1,2.990000009536743,2019-04-13 11:41:00,"13 Lincoln St, Los Angeles, CA 90001",April
186564,Bose SoundSport Headphones,1,99.98999786376952,2019-01-04 09:00:00,"219 13th St, New York City, NY 10001",January
186565,Lightning Charging Cable,1,14.949999809265137,2019-04-16 15:20:00,"515 8th St, Boston, MA 02215",April
186566,Bose SoundSport Headphones,1,99.98999786376952,2019-10-04 11:03:00,"388 Hickory St, Dallas, TX 75001",October
186567,AAA Batteries (4-pack),1,2.990000009536743,2019-04-19 08:35:00,"211 Pine St, Portland, ME 04101",April
186568,Flatscreen TV,1,300.0,2019-08-04 04:42:00,"697 5th St, San Francisco, CA 94016",August
186569,AA Batteries (4-pack),1,3.839999914169312,2019-04-27 17:29:00,"171 Lakeview St, Portland, OR 97035",April
186570,27in FHD Monitor,1,149.99000549316406,2019-04-24 13:02:00,"742 14th St, San Francisco, CA 94016",April
186571,Wired Headphones,1,11.989999771118164,2019-04-17 07:08:00,"206 Spruce St, San Francisco, CA 94016",April
186572,AAA Batteries (4-pack),1,2.990000009536743,2019-04-04 22:01:00,"532 9th St, San Francisco, CA 94016",April
186573,Wired Headphones,1,11.989999771118164,2019-04-26 14:58:00,"737 Adams St, Seattle, WA 98101",April
186574,AA Batteries (4-pack),2,3.839999914169312,2019-07-04 13:23:00,"455 7th St, Seattle, WA 98101",July
186575,Apple Airpods Headphones,1,150.0,2019-04-18 11:57:00,"793 Washington St, Dallas, TX 75001",April
186576,AA Batteries (4-pack),1,3.839999914169312,2019-01-04 07:08:00,"288 11th St, San Francisco, CA 94016",January
186577,27in 4K Gaming Monitor,1,389.989990234375,2019-06-04 14:33:00,"962 Johnson St, Dallas, TX 75001",June
186578,Wired Headphones,1,11.989999771118164,2019-04-28 16:14:00,"828 14th St, Portland, OR 97035",April
186579,Bose SoundSport Headphones,1,99.98999786376952,2019-10-04 18:37:00,"511 Highland St, Dallas, TX 75001",October
186580,Vareebadd Phone,1,400.0,2019-04-14 19:04:00,"192 Hill St, Boston, MA 02215",April
186581,iPhone,1,700.0,2019-04-22 18:28:00,"463 Jackson St, Los Angeles, CA 90001",April
186582,LG Dryer,1,600.0,2019-04-19 20:34:00,"198 12th St, Dallas, TX 75001",April
186583,Google Phone,1,600.0,2019-10-04 17:21:00,"777 North St, New York City, NY 10001",October
186584,Apple Airpods Headphones,1,150.0,2019-04-17 20:48:00,"498 14th St, Los Angeles, CA 90001",April
186585,USB-C Charging Cable,1,11.949999809265137,2019-03-04 12:19:00,"739 Johnson St, Atlanta, GA 30301",March
186586,Lightning Charging Cable,1,14.949999809265137,2019-04-19 15:52:00,"148 Dogwood St, Atlanta, GA 30301",April
186587,Macbook Pro Laptop,1,1700.0,2019-04-21 17:52:00,"483 Church St, Los Angeles, CA 90001",April
186588,AA Batteries (4-pack),1,3.839999914169312,2019-04-13 20:58:00,"249 River St, Seattle, WA 98101",April
186589,Macbook Pro Laptop,1,1700.0,2019-04-24 19:05:00,"699 4th St, San Francisco, CA 94016",April
186590,Apple Airpods Headphones,1,150.0,2019-04-20 19:16:00,"25 Madison St, Austin, TX 73301",April
186591,Wired Headphones,1,11.989999771118164,2019-04-30 10:00:00,"255 9th St, Portland, OR 97035",April
186592,iPhone,1,700.0,2019-04-14 12:15:00,"586 7th St, Seattle, WA 98101",April
186593,Google Phone,1,600.0,2019-11-04 08:44:00,"970 River St, San Francisco, CA 94016",November
186594,iPhone,1,700.0,2019-04-17 10:29:00,"200 Maple St, Boston, MA 02215",April
186595,Lightning Charging Cable,1,14.949999809265137,2019-04-16 20:56:00,"59 11th St, Los Angeles, CA 90001",April
186596,Lightning Charging Cable,3,14.949999809265137,2019-04-24 20:14:00,"365 1st St, Los Angeles, CA 90001",April
186597,USB-C Charging Cable,1,11.949999809265137,2019-04-30 16:27:00,"847 Lincoln St, Portland, ME 04101",April
186598,Apple Airpods Headphones,1,150.0,2019-04-25 10:29:00,"960 10th St, San Francisco, CA 94016",April
186599,34in Ultrawide Monitor,1,379.989990234375,2019-04-28 18:56:00,"538 Ridge St, Boston, MA 02215",April
186600,Google Phone,1,600.0,2019-06-04 19:45:00,"814 14th St, San Francisco, CA 94016",June
186600,USB-C Charging Cable,1,11.949999809265137,2019-06-04 19:45:00,"814 14th St, San Francisco, CA 94016",June
186601,27in FHD Monitor,1,149.99000549316406,2019-04-20 10:26:00,"13 Lakeview St, San Francisco, CA 94016",April
186602,USB-C Charging Cable,1,11.949999809265137,2019-04-28 09:28:00,"349 Madison St, San Francisco, CA 94016",April
186603,Wired Headphones,1,11.989999771118164,2019-04-23 10:11:00,"491 Hill St, Atlanta, GA 30301",April
186604,Lightning Charging Cable,2,14.949999809265137,2019-04-22 14:36:00,"595 Cedar St, San Francisco, CA 94016",April
186605,Lightning Charging Cable,1,14.949999809265137,2019-04-27 19:46:00,"652 Chestnut St, Dallas, TX 75001",April
186606,27in FHD Monitor,1,149.99000549316406,2019-04-04 22:33:00,"906 Church St, Austin, TX 73301",April
186607,USB-C Charging Cable,2,11.949999809265137,2019-04-27 22:33:00,"178 River St, Atlanta, GA 30301",April
186608,Apple Airpods Headphones,1,150.0,2019-04-28 18:45:00,"771 Spruce St, Seattle, WA 98101",April
186609,AA Batteries (4-pack),1,3.839999914169312,2019-04-22 20:26:00,"291 Jackson St, Atlanta, GA 30301",April
186610,USB-C Charging Cable,1,11.949999809265137,2019-04-16 10:18:00,"794 Main St, San Francisco, CA 94016",April
186611,20in Monitor,1,109.98999786376952,2019-12-04 10:42:00,"331 Chestnut St, Seattle, WA 98101",December
186612,Lightning Charging Cable,1,14.949999809265137,2019-04-20 08:47:00,"624 Wilson St, Dallas, TX 75001",April
186613,Apple Airpods Headphones,1,150.0,2019-02-04 14:21:00,"587 4th St, San Francisco, CA 94016",February
186614,Wired Headphones,1,11.989999771118164,2019-04-13 16:20:00,"223 West St, Seattle, WA 98101",April
186615,AAA Batteries (4-pack),1,2.990000009536743,2019-04-22 10:00:00,"316 9th St, Los Angeles, CA 90001",April
186616,27in 4K Gaming Monitor,1,389.989990234375,2019-04-22 23:27:00,"346 8th St, Seattle, WA 98101",April
186617,Apple Airpods Headphones,1,150.0,2019-04-23 12:10:00,"202 5th St, Austin, TX 73301",April
